User_ID,Date,Category,Amount,Type,Description,Active_Goal_ID,Goal_Name,Goal_Target_Amount,Goal_Deadline
u_125,2025-04-04,Shopping,860,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-06,Bills,1333,Debit,Bills Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-07,Shopping,1366,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-12,Bills,1729,Debit,Bills Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-15,Shopping,980,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-17,Shopping,2807,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-18,Entertainment,1286,Debit,Entertainment Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-19,Entertainment,727,Debit,Entertainment Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-21,Bills,1575,Debit,Bills Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-22,Transport,365,Debit,Transport Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-27,Entertainment,949,Debit,Entertainment Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-28,Shopping,2606,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-04-30,Health,1923,Debit,Health Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-01,Income,35000,Credit,Salary,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-01,Housing,10500,Debit,Rent,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-03,Health,219,Debit,Health Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-05,Shopping,2944,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-10,Entertainment,1958,Debit,Entertainment Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-11,Entertainment,650,Debit,Entertainment Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-13,Bills,1309,Debit,Bills Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-15,Food,724,Debit,Food Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-18,Shopping,1599,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-20,Transport,183,Debit,Transport Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-23,Entertainment,381,Debit,Entertainment Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-24,Bills,949,Debit,Bills Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-25,Transport,231,Debit,Transport Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-05-28,Shopping,2671,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-01,Income,35000,Credit,Salary,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-01,Housing,10500,Debit,Rent,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-01,Health,294,Debit,Health Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-05,Shopping,1073,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-07,Entertainment,1610,Debit,Entertainment Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-08,Shopping,2930,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-13,Bills,1943,Debit,Bills Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-14,Food,1319,Debit,Food Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-15,Bills,1359,Debit,Bills Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-16,Health,1577,Debit,Health Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-18,Shopping,1415,Debit,Shopping Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-20,Entertainment,1580,Debit,Entertainment Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-22,Bills,2337,Debit,Bills Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-23,Food,594,Debit,Food Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_125,2025-06-25,Food,583,Debit,Food Purchase,g_u_125_2,New Laptop,80922,2025-06-30
u_126,2025-01-05,Income,50000,Credit,Salary,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-05,Housing,15000,Debit,Rent,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-05,Entertainment,1745,Debit,Entertainment Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-06,Food,1278,Debit,Food Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-11,Entertainment,1830,Debit,Entertainment Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-16,Transport,66,Debit,Transport Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-17,Health,1159,Debit,Health Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-18,Shopping,1794,Debit,Shopping Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-19,Shopping,1876,Debit,Shopping Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-21,Food,1011,Debit,Food Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-23,Bills,1704,Debit,Bills Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-26,Health,1209,Debit,Health Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-27,Entertainment,717,Debit,Entertainment Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-28,Shopping,745,Debit,Shopping Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-01-31,Health,1597,Debit,Health Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-05,Income,50000,Credit,Salary,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-05,Housing,15000,Debit,Rent,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-05,Bills,818,Debit,Bills Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-13,Food,1036,Debit,Food Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-15,Shopping,1922,Debit,Shopping Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-19,Shopping,899,Debit,Shopping Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-22,Food,378,Debit,Food Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-24,Food,1249,Debit,Food Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-25,Health,872,Debit,Health Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-27,Entertainment,1972,Debit,Entertainment Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-02-28,Food,1091,Debit,Food Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-02,Shopping,1635,Debit,Shopping Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-05,Income,50000,Credit,Salary,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-05,Housing,15000,Debit,Rent,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-08,Health,1613,Debit,Health Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-09,Entertainment,1680,Debit,Entertainment Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-10,Entertainment,1273,Debit,Entertainment Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-12,Bills,1724,Debit,Bills Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-14,Health,322,Debit,Health Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-17,Health,274,Debit,Health Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-19,Shopping,958,Debit,Shopping Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-20,Food,1397,Debit,Food Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-25,Transport,247,Debit,Transport Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-26,Health,1662,Debit,Health Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-03-31,Entertainment,736,Debit,Entertainment Purchase,g_u_126_1,Concert,17831,2025-04-01
u_126,2025-04-05,Income,50000,Credit,Salary,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-05,Housing,15000,Debit,Rent,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-05,Entertainment,1728,Debit,Entertainment Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-07,Food,1457,Debit,Food Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-09,Entertainment,1232,Debit,Entertainment Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-10,Bills,1109,Debit,Bills Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-12,Shopping,2622,Debit,Shopping Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-15,Shopping,1162,Debit,Shopping Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-17,Transport,382,Debit,Transport Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-20,Bills,2444,Debit,Bills Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-23,Health,1825,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-24,Health,445,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-27,Bills,569,Debit,Bills Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-28,Bills,1389,Debit,Bills Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-29,Food,1073,Debit,Food Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-04-30,Health,1312,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-01,Bills,842,Debit,Bills Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-03,Health,874,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-05,Income,50000,Credit,Salary,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-05,Housing,15000,Debit,Rent,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-05,Health,380,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-06,Shopping,1374,Debit,Shopping Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-07,Health,1231,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-08,Health,551,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-09,Transport,285,Debit,Transport Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-10,Health,958,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-11,Health,954,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-21,Entertainment,1286,Debit,Entertainment Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-23,Food,1479,Debit,Food Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-24,Food,505,Debit,Food Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-27,Bills,2458,Debit,Bills Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-30,Bills,1277,Debit,Bills Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-05-31,Health,976,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-03,Shopping,849,Debit,Shopping Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-04,Shopping,2032,Debit,Shopping Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-05,Income,50000,Credit,Salary,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-05,Housing,15000,Debit,Rent,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-06,Entertainment,1493,Debit,Entertainment Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-07,Health,1852,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-11,Transport,93,Debit,Transport Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-13,Transport,93,Debit,Transport Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-15,Food,324,Debit,Food Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-16,Health,1538,Debit,Health Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-18,Shopping,2966,Debit,Shopping Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-20,Food,127,Debit,Food Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-23,Entertainment,1552,Debit,Entertainment Purchase,g_u_126_2,Investments,99878,2025-06-30
u_126,2025-06-27,Transport,387,Debit,Transport Purchase,g_u_126_2,Investments,99878,2025-06-30
u_127,2025-01-01,Income,80000,Credit,Salary,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-01-01,Housing,24000,Debit,Rent,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-01-07,Food,1130,Debit,Food Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-01-14,Health,1151,Debit,Health Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-01-16,Entertainment,927,Debit,Entertainment Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-01-29,Health,690,Debit,Health Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-01-30,Bills,1691,Debit,Bills Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-01,Income,80000,Credit,Salary,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-01,Housing,24000,Debit,Rent,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-03,Food,1036,Debit,Food Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-08,Transport,330,Debit,Transport Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-09,Entertainment,1286,Debit,Entertainment Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-13,Shopping,2771,Debit,Shopping Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-15,Bills,2317,Debit,Bills Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-20,Food,1482,Debit,Food Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-22,Entertainment,1866,Debit,Entertainment Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-25,Food,252,Debit,Food Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-02-26,Health,1029,Debit,Health Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-03-01,Income,80000,Credit,Salary,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-03-01,Housing,24000,Debit,Rent,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-03-05,Transport,104,Debit,Transport Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-03-07,Bills,1373,Debit,Bills Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-03-15,Health,1301,Debit,Health Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-03-20,Transport,399,Debit,Transport Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-03-27,Shopping,2947,Debit,Shopping Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-04-01,Income,80000,Credit,Salary,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-04-01,Housing,24000,Debit,Rent,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-04-01,Food,594,Debit,Food Purchase,g_u_127_1,Home Decor,33372,2025-04-01
u_127,2025-04-02,Entertainment,1008,Debit,Entertainment Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-04-04,Entertainment,1040,Debit,Entertainment Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-04-06,Shopping,826,Debit,Shopping Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-04-08,Bills,825,Debit,Bills Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-04-13,Entertainment,758,Debit,Entertainment Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-04-19,Health,822,Debit,Health Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-04-23,Food,1241,Debit,Food Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-04-25,Food,400,Debit,Food Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-04-27,Food,690,Debit,Food Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-01,Income,80000,Credit,Salary,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-01,Housing,24000,Debit,Rent,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-01,Shopping,1256,Debit,Shopping Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-03,Food,1179,Debit,Food Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-06,Entertainment,1428,Debit,Entertainment Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-10,Health,1804,Debit,Health Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-11,Transport,260,Debit,Transport Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-13,Shopping,623,Debit,Shopping Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-17,Transport,66,Debit,Transport Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-20,Health,647,Debit,Health Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-21,Health,528,Debit,Health Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-23,Food,764,Debit,Food Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-25,Shopping,2084,Debit,Shopping Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-29,Food,724,Debit,Food Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-05-30,Health,1794,Debit,Health Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-01,Income,80000,Credit,Salary,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-01,Housing,24000,Debit,Rent,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-03,Health,1238,Debit,Health Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-04,Food,1149,Debit,Food Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-05,Health,1066,Debit,Health Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-06,Shopping,1190,Debit,Shopping Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-07,Transport,130,Debit,Transport Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-10,Shopping,2659,Debit,Shopping Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-11,Entertainment,810,Debit,Entertainment Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-14,Transport,109,Debit,Transport Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-17,Food,167,Debit,Food Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-21,Health,1340,Debit,Health Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-23,Bills,2478,Debit,Bills Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-24,Transport,201,Debit,Transport Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_127,2025-06-28,Transport,252,Debit,Transport Purchase,g_u_127_2,iPhone 16,75454,2025-06-30
u_128,2025-01-01,Income,50000,Credit,Salary,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-01,Housing,15000,Debit,Rent,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-03,Entertainment,992,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-06,Bills,1906,Debit,Bills Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-07,Food,556,Debit,Food Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-10,Health,1385,Debit,Health Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-15,Shopping,2638,Debit,Shopping Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-16,Entertainment,1366,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-18,Shopping,2538,Debit,Shopping Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-20,Shopping,1224,Debit,Shopping Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-21,Transport,380,Debit,Transport Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-22,Food,956,Debit,Food Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-24,Bills,2488,Debit,Bills Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-25,Transport,354,Debit,Transport Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-01-30,Entertainment,951,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-01,Income,50000,Credit,Salary,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-01,Housing,15000,Debit,Rent,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-03,Food,1021,Debit,Food Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-05,Entertainment,315,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-09,Food,1221,Debit,Food Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-10,Shopping,2487,Debit,Shopping Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-12,Shopping,1022,Debit,Shopping Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-15,Health,1279,Debit,Health Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-16,Entertainment,1437,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-17,Shopping,685,Debit,Shopping Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-19,Transport,175,Debit,Transport Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-22,Transport,96,Debit,Transport Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-02-24,Bills,2137,Debit,Bills Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-01,Income,50000,Credit,Salary,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-01,Housing,15000,Debit,Rent,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-02,Food,1030,Debit,Food Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-04,Entertainment,700,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-07,Food,910,Debit,Food Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-08,Entertainment,355,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-09,Food,221,Debit,Food Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-14,Shopping,2221,Debit,Shopping Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-15,Bills,1720,Debit,Bills Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-16,Food,1165,Debit,Food Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-18,Bills,782,Debit,Bills Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-24,Entertainment,911,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-25,Health,1035,Debit,Health Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-27,Food,565,Debit,Food Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-28,Health,1562,Debit,Health Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-03-31,Entertainment,1751,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-04-01,Income,50000,Credit,Salary,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-04-01,Housing,15000,Debit,Rent,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-04-01,Entertainment,400,Debit,Entertainment Purchase,g_u_128_1,Goa Trip,27095,2025-04-01
u_128,2025-04-03,Shopping,535,Debit,Shopping Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-05,Bills,2188,Debit,Bills Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-07,Health,1471,Debit,Health Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-11,Health,1266,Debit,Health Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-12,Bills,1358,Debit,Bills Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-15,Bills,2367,Debit,Bills Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-17,Bills,1415,Debit,Bills Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-20,Health,1756,Debit,Health Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-27,Food,1379,Debit,Food Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-28,Entertainment,304,Debit,Entertainment Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-04-29,Bills,2350,Debit,Bills Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-05-01,Income,50000,Credit,Salary,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-05-01,Housing,15000,Debit,Rent,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-05-01,Bills,2197,Debit,Bills Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-05-02,Entertainment,1542,Debit,Entertainment Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-05-03,Shopping,2050,Debit,Shopping Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-05-04,Health,811,Debit,Health Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-05-07,Entertainment,1781,Debit,Entertainment Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-05-10,Transport,207,Debit,Transport Purchase,g_u_128_2,New Laptop,79069,2025-06-30
u_128,2025-05-11,Food,1217,Debit,Food Purchase,g_u_128_2,New Laptop,79069,2025-06-30
